CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1815817707290487,1027,1,5,33,2024,261.0,6.4,41.0,41.0,3.0
1815817710290487,1027,1,10,33,2024,261.0,17.2,82.0,82.0,5.0
1815817711290487,1027,1,15,33,2024,261.0,15.5,71.0,71.0,5.0
1815817712290487,1027,1,19,33,2024,261.0,17.5,75.0,75.0,5.0
1815817713290487,1027,1,24,33,2024,261.0,10.0,58.0,58.0,4.0
1815817714290487,1027,1,30,33,2024,261.0,16.9,84.0,84.0,5.0
1815817715290487,1027,1,32,33,2024,261.0,9.7,62.0,62.0,4.0
1815817716290487,1027,1,33,33,2024,261.0,6.3,38.0,38.0,3.0
1815817717290487,1027,1,34,33,2024,261.0,7.6,38.0,38.0,3.0
1815817719290487,1027,1,36,33,2024,261.0,8.2,38.0,38.0,4.0
1815817720290487,1027,1,41,33,2024,261.0,4.4,21.0,21.0,2.0
1815817721290487,1027,2,1,33,2024,261.0,11.4,54.0,54.0,4.0
1815817724290487,1027,2,5,33,2024,261.0,10.3,63.0,63.0,4.0
1815817725290487,1027,2,6,33,2024,261.0,7.8,34.0,34.0,3.0
1815817726290487,1027,2,7,33,2024,261.0,17.4,64.0,64.0,5.0
1815817732290487,1027,2,15,33,2024,261.0,9.6,50.0,50.0,4.0
1815817734290487,1027,2,18,33,2024,261.0,8.1,45.0,45.0,4.0
1815817735290487,1027,3,1,33,2024,261.0,5.7,34.0,34.0,3.0
1815817737290487,1027,3,4,33,2024,261.0,15.5,75.0,75.0,5.0
1815817738290487,1027,3,5,33,2024,261.0,15.4,73.0,73.0,5.0
1815817739290487,1027,3,6,33,2024,261.0,18.0,76.0,76.0,5.0
1815817740290487,1027,3,7,33,2024,261.0,20.7,75.0,75.0,6.0
1815817741290487,1027,3,8,33,2024,261.0,14.5,70.0,70.0,5.0
1815817742290487,1027,3,9,33,2024,261.0,15.9,74.0,74.0,5.0
1815817747290487,1027,3,15,33,2024,261.0,1.0,8.0,8.0,1.0
1815817748290487,1027,4,1,33,2024,261.0,15.4,54.0,35.0,5.0
1815817750290487,1027,4,4,33,2024,261.0,12.6,40.0,28.0,5.0
1815817751290487,1027,4,11,33,2024,261.0,5.3,25.0,6.0,3.0
1815817752290487,1027,4,12,33,2024,261.0,1.8,10.0,10.0,1.0
1815817753290487,1027,4,13,33,2024,261.0,1.2,11.0,11.0,1.0
1815817754290487,1027,4,14,33,2024,261.0,2.3,15.0,15.0,2.0
1815812815290487,64,1,3,33,2024,261.0,10.7,71.0,71.0,4.0
